"YEAR","STATE","UNIT_ID","FIRE_NUM","FIRE_NAME","AGENCY","C_METHOD","CAUSE","INC_NUM","OBJECTIVE","COMMENTS","REPORT_AC","GIS_ACRES","Shape_Leng","Shape_Area","ALARM_DATE","CONT_DATE_","ID_NUM"
1998,CA,RRU,00001305,JUNIPER,CDF,0,1,00048705,1,,0.000000000000000,5977.075683593750000,23026.306118350300000,24188366.680023000000000,08/31/98,01/04/1,459
1992,CA,BTU,00000654,BURTON,CDF,0,2,00006428,1,,0.000000000000000,5914.509765625000000,28804.727711014900000,23935171.384840900000000,09/25/92,01/04/1,460
1956,CA,BDU,00000177,MCKINLEY,CDF,0,14,00000000,1,,0.000000000000000,10697.900390625000000,40919.458693457700000,43292865.706414300000000,09/21/56,01/04/1,461
1998,CA,LNU,00000000,MIDDLE,CDF,0,2,00004447,1,,0.000000000000000,5993.246093750000000,26798.434955314700000,24253807.352037400000000,09/20/98,01/04/1,462
1994,CA,KNF,00000113,JACK #1,USF,8,1,00000000,1,,28953.000000000000000,28206.599609375000000,67640.796313183000000,114148055.174504000000000,07/21/94,08/10/94,463
1987,CA,SHF,00000284,COLD,USF,8,1,00000000,1,,12050.000000000000000,16145.768554687500000,53860.995579993600000,65339606.967949400000000,08/30/87,09/11/87,464
1987,CA,SHF,00000290,FLUME,USF,8,1,00000000,1,,11600.000000000000000,12616.722656250000000,39517.499760069700000,51058064.896379100000000,08/30/87,09/10/87,465
1987,CA,BTU,00000511,PLUMAS NF #531 (CLARK),CDF,0,9,00004167,1,,0.000000000000000,39920.761718750000000,81211.029397912900000,161553586.160262000000000,08/30/87,01/04/1,466
1987,CA,MEU,00000311,MENDENHALL,CDF,8,1,00001274,1,Local Number 053,60600.000000000000000,65468.347656250000000,97629.055747336500000,264940997.593095000000000,09/02/87,09/17/87,467
1975,CA,MVU,00000000,SAN YSIDRO,CDF,0,9,00000000,1,,0.000000000000000,10641.499023437500000,41189.231851715300000,43064619.655371100000000,07/14/75,01/04/1,468
1975,CA,CNF,00000112,,USF,0,9,00000000,1,,0.000000000000000,7433.329589843750000,31034.528334388600000,30081617.473756200000000,01/04/1,01/04/1,469
1985,CA,SLU,00000264,LAS PILITAS,CDF,0,2,00001430,1,Local Number 025,74640.000000000000000,84271.421875000000000,172961.803078316000000,341034342.562659000000000,07/01/85,07/15/85,470
1985,CA,LPF,00000030,GORDA-RAT,USF,8,1,00000000,1,,65700.000000000000000,56157.757812500000000,84134.602115893500000,227262389.238220000000000,07/06/85,07/06/85,471
1985,CA,LPF,00000999,,USF,0,14,00000000,1,,0.000000000000000,14369.699218750000000,36588.465022368300000,58152108.741674100000000,01/04/1,01/04/1,472
1985,CA,BEU,00000217,CHERRY,CDF,0,7,00000979,1,,0.000000000000000,40641.820312500000000,86342.568505610900000,164471617.062492000000000,07/08/85,01/04/1,473
1985,CA,BDF,00000077,CABANZO,USF,8,9,00000000,1,,20861.000000000000000,20970.964843750000000,49783.377927312500000,84866482.488528900000000,06/27/85,07/05/85,474
1986,CA,SNF,00000086,DEER,USF,8,3,00000000,1,,11860.000000000000000,12409.724609375000000,50276.914072201300000,50220372.949123500000000,09/09/86,09/20/86,475
1990,CA,SQF,00000076,STORMY,USF,8,1,00000000,1,,16100.000000000000000,22882.607421875000000,55786.763715168800000,92602627.053509800000000,08/05/90,08/31/90,476
1988,CA,LNU,00000228,BLUE FIRE,CDF,0,14,00003235,1,,0.000000000000000,5964.425781250000000,27477.271145532000000,24137175.224204200000000,09/21/88,01/04/1,477
1954,CA,LMU,00000011,PIUTE,CDF,0,14,00000000,1,,0.000000000000000,6285.533691406250000,32601.871188061500000,25436651.563940800000000,07/19/54,01/04/1,478
1961,CA,SCU,00000073,BOLLINGER RIDGE,CDF,0,14,00000000,1,,0.000000000000000,32866.062500000000000,58854.140131187700000,133004243.097661000000000,07/12/61,01/04/1,479
1988,CA,VNC,00000000,PIRU,CCO,0,14,00000105,1,,0.000000000000000,12070.989257812500000,76907.362676626400000,48849562.334518800000000,07/01/88,01/04/1,480
1995,CA,CNF,00000010,BUTTERFIELD,USF,8,7,00000000,1,,7083.000000000000000,6690.607910156250000,27898.076095215500000,27075930.547056800000000,06/19/95,06/26/95,481
2006,CA,BEU,00000272,RICO,CDF,2,1,00002665,1,,14507.000000000000000,14509.424804687500000,44286.527120867600000,58717558.346563500000000,07/22/06,07/27/06,482
2006,CA,FKU,00000122,3 ROCKS,CDF,2,1,FKU06657,1,,9434.510000000000000,9434.875000000000000,49147.673135560800000,38181585.280137100000000,07/22/06,07/22/06,483
1999,CA,MDF,00000058,PINE,USF,0,14,00000000,1,,0.000000000000000,30577.751953125000000,58025.384467734400000,123743770.442501000000000,08/23/99,01/04/1,484
1974,CA,LAC,00004940,DRY FIRE,CCO,0,14,00317591,1,,0.000000000000000,5619.550292968750000,35086.894781877100000,22741512.439803200000000,09/22/74,01/04/1,485
1975,CA,BEU,00000008,MIGUEL,CDF,0,9,00000000,1,,0.000000000000000,7094.152343750000000,34020.985774618800000,28709015.200134100000000,07/27/75,01/04/1,486
1950,CA,MVU,00000607,GUEJITO,CDF,0,1,00000000,1,,0.000000000000000,8024.748046875000000,61119.852500339000000,32475003.188538500000000,09/03/50,01/04/1,487
1950,CA,LPF,00000010,,USF,0,9,00000000,1,,0.000000000000000,15428.317382812500000,35415.714020746300000,62436186.187147100000000,01/04/1,01/04/1,488
1976,CA,AEU,00000206,QUARRY,CDF,0,14,00000000,1,,0.000000000000000,20869.755859375000000,65020.062403313800000,84456908.103323000000000,06/23/76,01/04/1,489
1976,CA,BDU,00000257,JACKSONVILLE,CDF,0,14,00000000,1,,0.000000000000000,5389.802734375000000,32122.589473308100000,21811758.001818600000000,06/28/76,01/04/1,490
1954,CA,TNF,00000026,,USF,0,4,00000000,1,,0.000000000000000,7585.500000000000000,25041.451218715800000,30697428.829184000000000,01/04/1,01/04/1,491
1960,CA,TNF,00000072,DONNER RIDGE,USF,0,5,00000000,1,,44812.000000000000000,43373.972656250000000,138413.247235366000000,175528244.839744000000000,08/18/60,08/28/60,492
1950,CA,SLU,00000048,PILITAS #1,CDF,0,14,00000000,1,,0.000000000000000,22844.712890625000000,66017.801788492000000,92449271.002736900000000,07/03/50,01/04/1,493
1950,CA,SLU,00000052,PILITAS #3,CDF,0,14,00000000,1,,0.000000000000000,5696.704101562500000,25674.347278527800000,23053743.134753700000000,07/05/50,01/04/1,494
1950,CA,SHU,00000281,RAINBOW,CDF,0,14,00000000,1,,0.000000000000000,25291.767578125000000,54777.967240218500000,102352154.681145000000000,09/02/50,01/04/1,495
1950,CA,CNF,00000003,,USF,0,9,00000000,1,,0.000000000000000,10167.671875000000000,28789.379955296400000,41147106.399649600000000,01/04/1,01/04/1,496
1950,CA,LNU,00000063,,CDF,0,14,00000000,1,,0.000000000000000,5165.256835937500000,25753.816551520200000,20903052.626081100000000,01/04/1,01/04/1,497
1950,CA,LNU,00000070,SEIGLER CANYON,CDF,0,14,00000000,1,,0.000000000000000,7242.522460937500000,27414.981471300300000,29309448.562432400000000,09/03/50,01/04/1,498
1950,CA,MEU,00000225,IRENE PEAK,CDF,0,14,00000000,1,,0.000000000000000,8955.978515625000000,30784.612348249400000,36243560.749681300000000,09/03/50,01/04/1,499
1951,CA,SLU,00000075,BUCKMAN,CDF,0,14,00000000,1,,0.000000000000000,5239.654785156250000,23171.062494908900000,21204129.910360300000000,07/15/51,01/04/1,500
1951,CA,MDF,00000124,MEARS,USF,0,9,00000000,1,,0.000000000000000,29522.593750000000000,59499.879204183900000,119473697.993299000000000,08/01/51,01/04/1,501
1952,CA,LNU,00000111,,CDF,0,14,00000000,1,,0.000000000000000,8644.680664062500000,39351.094926470500000,34983782.653243200000000,01/04/1,01/04/1,502
1953,CA,VNC,00000000,SHIELDS LEASE,CCO,0,14,00000000,1,,0.000000000000000,11775.191406250000000,39008.785527564800000,47652510.093292000000000,10/31/53,01/04/1,503
1953,CA,BEU,00000064,CASEY,CDF,0,14,00000000,1,,0.000000000000000,21023.728515625000000,58338.464029327800000,85080010.712474500000000,07/10/53,01/04/1,504
1953,CA,MVU,00000810,BRONCO FLATS,CDF,0,9,00000000,1,,0.000000000000000,8817.260742187500000,61380.354514858800000,35682189.895255500000000,10/04/53,01/04/1,505
1953,CA,LAC,00000422,MONROVIA PEAK  FIRE,CCO,0,14,00031000,1,1954 fire and 1954 fire are very similar.,0.000000000000000,14061.259765625000000,44726.220765528000000,56903900.630084400000000,12/27/53,01/04/1,506
1953,CA,CNF,00000052,,USF,0,9,00000000,1,,0.000000000000000,9226.206054687500000,35862.038817492500000,37337129.267573100000000,01/04/1,01/04/1,507
1964,CA,SNU,00000331,NUNS CANYON,CDF,0,14,00000000,1,,0.000000000000000,9807.691406250000000,39877.464931127600000,39690318.780827600000000,09/19/64,01/04/1,508
1954,CA,SNU,00000084,CHARLES,CDF,0,14,00000000,1,,0.000000000000000,10590.514648437500000,43848.841264936100000,42858293.920579900000000,07/28/54,01/04/1,509
1975,CA,SQF,00000143,FLAT,USF,8,4,00000000,1,,16980.000000000000000,18736.810546875000000,49197.830062356900000,75825180.127334100000000,08/28/75,09/05/75,510
1989,CA,CNF,00000055,MATEO,USF,8,9,00000000,1,,9585.000000000000000,13478.789062500000000,45865.390183560800000,54546722.703870200000000,10/18/89,10/23/89,511
2004,CA,ENF,00000111,FREDS,USF,2,2,00000000,1,,7700.000000000000000,7557.607421875000000,36044.402694438700000,30584552.445642000000000,10/13/04,10/17/04,512
2004,CA,ENF,00000109,POWER,USF,2,2,00000000,1,,16823.000000000000000,16983.070312500000000,65503.699272122700000,68728048.990656400000000,10/06/04,10/21/04,513
1976,CA,LPF,00000021,INDIANS,USF,8,3,00000000,1,,11100.000000000000000,9908.971679687500000,33091.413600964900000,40100186.689584200000000,05/29/76,06/03/76,514
1981,CA,RRU,00000597,BARBER,CDF,0,9,00011148,1,,0.000000000000000,12162.825195312500000,59034.351106037600000,49221206.830937800000000,06/15/81,01/04/1,515
1981,CA,RRU,00000635,DAWSON,CDF,0,9,00011355,1,,0.000000000000000,7999.504394531250000,26302.902401930800000,32372845.938235500000000,06/17/81,01/04/1,516
1979,CA,LAC,00000IRE,PINECREST FIRE/USFS,CCO,0,14,00USFS0F,1,,0.000000000000000,5306.301757812500000,23547.080815967300000,21473840.730447500000000,09/11/79,01/04/1,517
1986,CA,KRN,00000000,LOS ALAMOS,CCO,0,14,00000000,1,,0.000000000000000,12139.814453125000000,41434.895652080900000,49128086.348144700000000,03/27/86,01/04/1,518
1998,CA,VNC,00000000,PIRU INCIDENT,CCO,0,14,00027848,1,,0.000000000000000,12612.690429687500000,47702.931149844600000,51041747.836447300000000,10/18/98,01/04/1,519
1998,CA,SRF,00000000,,USF,0,14,00000000,1,,0.000000000000000,6284.228515625000000,21234.257410481600000,25431371.077373600000000,10/01/98,01/04/1,520
1977,CA,KNF,00000293,HOG,USF,8,1,00000000,1,,46530.000000000000000,58365.308593750000000,107929.459649499000000,236196018.691999000000000,08/10/77,09/04/77,521
1978,CA,SNU,00000229,CREIGHTON RIDGE,CDF,0,14,00000000,1,,0.000000000000000,10761.284179687500000,46589.856660679100000,43549372.703785400000000,08/09/78,01/04/1,522
1954,CA,MMU,00000032,WHITE GULCH,CDF,0,14,00000000,1,,0.000000000000000,6641.274902343750000,32413.051805900800000,26876286.546479300000000,07/28/54,01/04/1,523
1954,CA,TUU,00000033,DAVIS #2,CDF,0,14,00000000,1,,0.000000000000000,5202.215820312500000,24271.927501396800000,21052620.867160100000000,08/03/54,01/04/1,524
1954,CA,LAC,00000000,MONROVIA PEAK,CCO,0,14,00000000,1,1954 fire and 1954 fire are very similar.,0.000000000000000,13869.623046875000000,43500.851855934100000,56128371.904662000000000,12/27/54,01/04/1,525
1954,CA,MVU,00000037,SAN YSIDRO,CDF,0,9,00000000,1,,0.000000000000000,6960.000000000000000,36039.948978800600000,28166120.482553800000000,09/21/54,01/04/1,526
1955,CA,KNF,00000144,SIX MILE,USF,0,1,00000000,1,,0.000000000000000,5847.598632812500000,27877.885354682300000,23664391.151806600000000,09/04/55,01/04/1,527
1955,CA,KNF,00000152,DUTCH CREEK,USF,0,1,00000000,1,,0.000000000000000,17922.220703125000000,42253.942649867800000,72528655.692388000000000,09/04/55,01/04/1,528
1955,CA,KNF,00000140,KIDDER CREEK,USF,0,1,00000000,1,,0.000000000000000,12226.631835937500000,34060.664541430800000,49479424.995135800000000,09/04/55,01/04/1,529
1956,CA,TCU,00000057,DON PEDRO R.I.ESCAPE,CDF,0,14,00000000,1,,0.000000000000000,10401.086914062500000,54520.716252610300000,42091706.117609600000000,08/11/56,01/04/1,530
1956,CA,VNC,00000000,SHERWOOD/ZUMA,CCO,0,14,00000000,1,,0.000000000000000,35170.105468750000000,95008.097992493600000,142328368.255049000000000,12/28/56,01/04/1,531
1956,CA,MVU,00000292,OUTSIDE ORIGIN #42,CDF,0,9,00000000,1,,0.000000000000000,46601.714843750000000,137095.452637660000000,188590443.377634000000000,11/24/56,01/04/1,532
1956,CA,BDU,00000208,EAST HIGHLAND,CDF,0,14,00000000,1,,0.000000000000000,14444.333007812500000,58630.129580523800000,58454141.367990200000000,11/19/56,01/04/1,533
1958,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,18119.685546875000000,56098.091869378900000,73327763.067961200000000,12/02/58,01/04/1,534
1958,CA,CNF,00000011,,USF,0,14,00000000,1,,0.000000000000000,11774.585937500000000,34405.104148000600000,47650059.803953600000000,01/04/1,01/04/1,535
1958,CA,CNF,00000012,STEWARD,USF,0,14,00000000,1,,0.000000000000000,68105.898437500000000,92782.947757614300000,275614795.440542000000000,01/04/1,01/04/1,536
1959,CA,AEU,00000174,CAMP 7,CDF,0,14,00000000,1,,0.000000000000000,10225.660156250000000,42464.445399190700000,41381778.115152800000000,10/29/59,01/04/1,537
1959,CA,SNU,00000157,KELLY,CDF,0,14,00000000,1,,0.000000000000000,5370.542968750000000,24366.608605927800000,21733817.292704400000000,07/09/59,01/04/1,538
1959,CA,MEU,00000182,ROADSIDE #26,CDF,0,14,00000000,1,,0.000000000000000,11150.272460937500000,38506.176141361500000,45123553.505911000000000,08/10/59,01/04/1,539
1959,CA,BDF,00000000,SAND STONE,USF,0,14,00000000,1,,0.000000000000000,12060.828125000000000,48122.972377063000000,48808441.601077600000000,08/11/59,01/04/1,540
1959,CA,BDU,00000264,STABLE,CDF,0,14,00000000,1,,0.000000000000000,11981.358398437500000,42887.892373270400000,48486836.053932700000000,08/02/59,01/04/1,541
1959,CA,ENF,00000000,ICE HOUSE(USFS #8),USF,0,14,00000000,1,,0.000000000000000,19099.347656250000000,58778.317178836300000,77292314.781025900000000,10/29/59,01/04/1,542
1959,CA,PNF,00000080,,USF,0,9,00000000,1,,0.000000000000000,6762.471191406250000,30140.396795412400000,27366750.729786000000000,01/04/1,01/04/1,543
1959,CA,LAC,00000000,WOODWARDIA FIRE,CCO,0,14,00000000,1,,0.000000000000000,14403.342773437500000,61105.144787797600000,58288260.301134200000000,10/13/59,01/04/1,544
1966,CA,KRN,00000197,BRECKENRIDGE,CCO,0,1,00000000,1,,0.000000000000000,5322.437500000000000,25226.834701041100000,21539139.559105000000000,06/15/66,01/04/1,545
1989,CA,RRU,00000000,VAIL,CDF,0,14,00000000,1,,0.000000000000000,15808.052734375000000,43292.433132204800000,63972921.189118000000000,07/29/89,01/04/1,546
2004,NV,HTF,A5TO,GATES COMPLEX,BLM,0,0,A5TO,0,,0.000000000000000,8905.458984375000000,37358.742866632800000,36039114.466028400000000,01/04/1,01/04/1,547
1994,CA,RRU,00000000,BAILEY,CDF,0,14,00000000,1,,0.000000000000000,7084.045410156250000,26402.127547198700000,28668114.413969600000000,01/04/1,01/04/1,548
1959,CA,SQF,00000038,,USF,0,1,00000000,1,,0.000000000000000,9433.215820312500000,31747.293988676400000,38174870.528471700000000,01/04/1,01/04/1,549
1959,CA,MMU,00000000,NELSON COVE FIRE,CDF,0,2,00000000,1,,0.000000000000000,11076.308593750000000,39481.831624393900000,44824228.926846500000000,01/04/1,01/04/1,550
1959,CA,SKU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,14864.288085937500000,31834.708175204400000,60153638.458413000000000,01/04/1,01/04/1,551
1960,CA,HUU,00000304,BEATTY ESCAPE,CDF,0,14,00000000,1,,0.000000000000000,5719.902343750000000,33239.810003081500000,23147624.000333800000000,10/16/60,01/04/1,552
1960,CA,BDU,00000234,OUTSIDE ORIGIN #1,CDF,0,14,00000000,1,,0.000000000000000,7338.207519531250000,27842.191309234900000,29696671.657345900000000,08/02/60,01/04/1,553
1960,CA,ENF,00000089,,USF,0,9,00000000,1,,0.000000000000000,11212.516601562500000,44542.795544218300000,45375443.899494700000000,01/04/1,01/04/1,554
1969,CA,MVU,00000360,MOOSA,CDF,0,9,00000000,1,,0.000000000000000,6944.107910156250000,50755.409999824900000,28101808.560693000000000,08/22/69,01/04/1,555
1969,CA,CNF,00000062,,USF,0,9,00000000,1,,0.000000000000000,15756.615234375000000,62098.192049759900000,63764758.288818200000000,01/04/1,01/04/1,556
1981,CA,CNF,00000009,ASSIST #59,USF,0,9,00000000,1,,0.000000000000000,7310.688964843750000,29829.566166334300000,29585307.665703200000000,06/15/81,01/04/1,557
1987,CA,KNF,00000278,TEN BALD,USF,8,1,00000000,1,,19100.000000000000000,18354.757812500000000,50623.443488683500000,74279066.405556300000000,08/30/87,10/15/87,558
1987,CA,KNF,00000304,GULCH,USF,8,1,00000000,1,,14180.000000000000000,8275.933593750000000,30458.080494747700000,33491515.090232100000000,08/30/87,10/12/87,559
1987,CA,KNF,00000306,THOMPSON,USF,8,1,00000000,1,,18180.000000000000000,8908.497070312500000,49485.834692761200000,36051409.940756100000000,08/30/87,10/20/87,560
1987,CA,KNF,00000313,SLATER,USF,8,1,00000000,1,,9780.000000000000000,5553.977539062500000,21423.829885144500000,22476149.605911300000000,08/30/87,09/20/87,561
1987,CA,KNF,00000314,KING TITUS,USF,8,1,00000000,1,,60165.000000000000000,68071.664062500000000,103449.005567908000000,275476240.720724000000000,08/30/87,10/18/87,562
1961,CA,MMU,00000028,HARLOW,CDF,0,9,00000000,1,,0.000000000000000,43330.824218750000000,78895.746263239900000,175353632.062335000000000,07/10/61,01/04/1,563
1961,CA,SNF,00000004,,USF,0,9,00000000,1,,0.000000000000000,19430.105468750000000,46548.870472966000000,78630844.086042800000000,01/04/1,01/04/1,564
1961,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,7846.748535156250000,45344.046475183400000,31754664.682083700000000,11/06/61,01/04/1,565
1961,CA,LAC,00000000,BEL AIR FIRE,CCO,0,14,00000000,1,,0.000000000000000,6151.979492187500000,40166.706943726300000,24896177.962068700000000,11/13/61,01/04/1,566
1961,CA,LAC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,6110.723632812500000,32956.148141932500000,24729220.459199300000000,06/14/61,01/04/1,567
1961,CA,CNF,00000007,,USF,0,9,00000000,1,,0.000000000000000,9205.969726562500000,38719.709234524300000,37255239.253663200000000,01/04/1,01/04/1,568
1962,CA,SHU,00000000,EAST FORK,CDF,0,14,00000000,1,,0.000000000000000,5162.208007812500000,19090.483333670400000,20890714.640015400000000,08/26/62,01/04/1,569
1962,CA,INF,00005316,,USF,0,9,00000000,1,,0.000000000000000,6497.699707031250000,26687.607958895400000,26295258.358508000000000,01/04/1,01/04/1,570
1962,CA,LAC,00000000,GOLDEN FIRE,CCO,0,14,00000000,1,,0.000000000000000,9232.616210937500000,55181.528780646900000,37363072.445344400000000,08/28/62,01/04/1,571
1962,CA,LAC,00000000,NEWHALL FIRE,CCO,0,14,00000000,1,,0.000000000000000,8582.805664062500000,77639.542631795200000,34733381.735817100000000,08/28/62,01/04/1,572
1970,CA,LAC,00000670,MAYO FIRE,CCO,0,14,00319057,1,,0.000000000000000,7144.472167968750000,38291.103890662100000,28912653.428125800000000,09/26/70,01/04/1,573
1970,CA,LAC,00003160,CLAMPITT FIRE,CCO,0,14,00319017,1,,0.000000000000000,115537.421875000000000,422177.849037191000000,467563357.066720000000000,09/25/70,01/04/1,574
1970,CA,LAC,00002516,WRIGHT FIRE,CCO,0,14,00319001,1,,0.000000000000000,28202.345703125000000,96829.574763051800000,114130843.338845000000000,09/25/70,01/04/1,575
1973,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,24363.210937500000000,45739.480300962400000,98594419.330920500000000,01/04/1,01/04/1,576
1973,CA,RRU,00000432,LAVIDA,CDF,0,14,00000000,1,,0.000000000000000,7481.885742187500000,30877.912830301900000,30278117.071851200000000,06/30/73,01/04/1,577
1973,CA,RRU,00000358,MORONGO,CDF,0,14,00000000,1,,0.000000000000000,8055.292968750000000,30574.966474067600000,32598614.936716400000000,06/19/73,01/04/1,578
1973,CA,VNC,00000000,POTRERO,CCO,0,14,00000000,1,,0.000000000000000,12297.791015625000000,45480.195789231100000,49767396.142222800000000,09/06/73,01/04/1,579
1974,CA,RRU,00000032,SOBOBA,CDF,0,14,00000000,1,,0.000000000000000,19219.662109375000000,48431.056138043400000,77779215.664615400000000,08/27/74,01/04/1,580
