State,Fips,Postal,Name,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen
31,185,NE,York County,41098,41488,43010,48369,47356,49009,46247,47936,50110,60633
32,000,NV,Nevada,47231,49288,52800,54996,56432,53310,50987,49099,49909,51824
32,001,NV,Churchill County,45720,48685,48370,48810,53618,52055,48235,50620,49463,54901
32,003,NV,Clark County,45793,49565,53472,55960,56691,53512,51427,48343,49583,51821
32,005,NV,Douglas County,54520,60996,63308,60983,61135,60578,57176,54640,60869,60258
32,007,NV,Elko County,52202,54031,58076,62801,70125,62091,66210,62937,68759,75344
32,009,NV,Esmeralda County,37283,38527,41996,41828,40299,42526,40929,40536,40517,45180
32,011,NV,Eureka County,42790,45240,47459,54107,55090,56815,58391,58985,62864,73343
32,013,NV,Humboldt County,47532,49961,53989,56875,58005,57309,59960,61680,63772,72520
32,015,NV,Lander County,49257,49749,54569,61466,61938,62329,70176,64392,67424,76690
32,017,NV,Lincoln County,38226,37291,42022,44450,44535,44387,42637,42724,43617,48818
32,019,NV,Lyon County,46078,43045,48481,49981,47924,51151,47108,44877,48035,49447
32,021,NV,Mineral County,33302,35102,35242,37390,37630,36017,39940,39705,40308,44546
32,023,NV,Nye County,41025,40075,44206,42348,43463,43215,41054,41150,41426,46572
32,027,NV,Pershing County,38821,43712,42084,57230,53651,45644,44684,46683,45192,56604
32,029,NV,Storey County,49043,51236,54148,58363,63967,54246,57763,54582,53471,64315
32,031,NV,Washoe County,50167,49200,52406,54524,57355,53036,50839,50910,49449,56202
32,033,NV,White Pine County,39420,40050,44790,50934,49209,48063,49376,52014,50417,57566
32,510,NV,Carson City,45133,47059,46288,50884,51487,52548,49386,50689,48227,50738
33,000,NH,New Hampshire,53377,56557,59265,62048,63235,60734,60917,62436,63157,65259
33,001,NH,Belknap County,48171,49845,50795,54469,52380,52987,53851,55422,55033,60931
33,003,NH,Carroll County,44452,49634,46040,49111,51064,49066,48236,45582,50495,54303
33,005,NH,Cheshire County,46428,50824,48818,53870,53210,51256,49126,53111,54819,55094
33,007,NH,Coos County,36587,39558,39170,40857,42788,40835,37708,37677,40162,43669
33,009,NH,Grafton County,46952,46870,51995,51857,52872,52081,50834,51289,52532,58935
33,011,NH,Hillsborough County,57228,60768,65693,67355,68613,64455,67650,66275,68150,70103
33,013,NH,Merrimack County,51969,53654,55333,59437,64885,61439,60932,64482,59186,67454
33,015,NH,Rockingham County,65923,66131,70376,75054,75425,70196,73402,75285,76285,78423
33,017,NH,Strafford County,48329,51742,52294,59382,60230,55415,52527,54783,53575,62472
33,019,NH,Sullivan County,44905,46347,46179,49836,51426,48042,50549,47868,57444,56611
34,000,NJ,New Jersey,57338,61694,64549,67142,70347,68444,67719,67574,69705,70759
34,001,NJ,Atlantic County,44782,49662,51554,54340,52409,51585,51457,49983,50881,53617
34,003,NJ,Bergen County,65637,71253,75460,80063,82136,80604,77059,79037,82001,82856
34,005,NJ,Burlington County,63354,68517,67995,73083,76869,74481,73788,72594,74285,79096
34,007,NJ,Camden County,48748,53239,56676,58541,60746,60445,56939,57261,58572,60467
34,009,NJ,Cape May County,44528,50533,49265,51356,54423,49797,51585,52312,55175,59705
34,011,NJ,Cumberland County,39335,44398,45667,46482,49720,47921,49964,49465,46491,48271
34,013,NJ,Essex County,44486,48998,51739,53319,54694,53712,52288,51021,51019,55582
34,015,NJ,Gloucester County,59516,63616,66067,70119,70273,69928,70012,70618,72248,73769
34,017,NJ,Hudson County,40311,44123,48352,51247,54800,55767,53547,55133,56087,57351
34,019,NJ,Hunterdon County,87701,92754,93556,100089,102249,100485,97532,99216,103301,113520
34,021,NJ,Mercer County,57705,63988,64930,69139,72883,70570,70228,71926,67662,72459
34,023,NJ,Middlesex County,60987,67902,72175,75069,77015,74959,75890,73914,77044,78590
34,025,NJ,Monmouth County,71464,74237,76876,78173,82503,80231,80462,79062,81190,85762
34,027,NJ,Morris County,82173,84101,89464,94556,99268,96300,91403,91420,95236,102190
34,029,NJ,Ocean County,51009,52090,54771,56243,59199,59456,56924,56851,59022,61972
34,031,NJ,Passaic County,47861,50943,50193,54207,56552,51933,53363,52243,58073,60031
34,033,NJ,Salem County,49231,52045,54748,54588,57935,52958,55274,53890,57939,62569
34,035,NJ,Somerset County,79567,87435,91177,96792,99817,90125,93777,95915,95574,100905
34,037,NJ,Sussex County,71013,74137,78050,78713,79393,80155,81330,82987,85036,90311
34,039,NJ,Union County,55247,61617,62001,61587,67127,64588,65937,65178,64698,66868
34,041,NJ,Warren County,61281,61040,63037,66237,74721,70092,69658,66857,70560,72791
35,000,NM,New Mexico,37838,37603,40610,41509,43719,42830,42186,42097,42828,44918
35,001,NM,Bernalillo County,43047,42584,43865,45147,46988,45550,47405,44224,46200,50107
35,003,NM,Catron County,24913,25917,27481,29559,29127,29853,28427,37277,30257,35921
35,005,NM,Chaves County,29779,32124,35235,35221,34634,34803,34681,35894,38008,43933
35,006,NM,Cibola County,29888,31670,34112,32664,34699,32954,33782,33345,34783,39508
35,007,NM,Colfax County,32336,33791,34432,35852,36755,38856,36468,33988,36620,40662
35,009,NM,Curry County,31824,33548,33160,35243,39401,37196,36085,38423,39472,42030
35,011,NM,DeBaca County,27377,27682,28133,29321,29340,28564,31442,30017,30895,36380
35,013,NM,Dona Ana County,30740,30482,33878,35267,36361,35541,35584,36136,37230,39341
35,015,NM,Eddy County,36329,37001,39754,42169,43784,47117,43240,46212,48001,54470
35,017,NM,Grant County,29926,31041,33013,33841,36239,34890,36756,34686,35842,41426
35,019,NM,Guadalupe County,25248,26205,30906,26929,27913,27908,28402,29187,29659,32879
35,021,NM,Harding County,25670,27018,27833,30111,28697,31242,30941,32983,35249,41275
35,023,NM,Hidalgo County,23702,25039,27484,28703,34236,30153,30280,30978,33230,36076
35,025,NM,Lea County,34766,35737,38762,40962,45813,44035,43171,46176,48028,56742
35,027,NM,Lincoln County,33642,35621,38261,40669,42102,37895,38623,40096,38896,43020
35,028,NM,Los Alamos County,94640,92439,100772,101098,102602,106148,105987,110204,112115,121143
35,029,NM,Luna County,22888,23130,23677,25880,27957,25833,27257,27566,27852,30518
35,031,NM,McKinley County,27301,27833,27583,33475,30366,30794,29473,29320,29821,30118
35,033,NM,Mora County,25743,26611,26441,28271,28962,32837,29321,28911,26455,32135
35,035,NM,Otero County,32400,34422,38812,36350,38936,35557,36628,35894,38764,44376
35,037,NM,Quay County,24779,25649,26690,26192,30200,27517,27856,29895,30557,33446
35,039,NM,Rio Arriba County,32935,34364,36887,37260,38578,39723,36570,37101,36900,39265
35,041,NM,Roosevelt County,28918,29674,30543,29857,34443,33167,33068,34055,34781,38855
35,043,NM,Sandoval County,47745,48087,53689,54705,56479,57378,52778,53948,57376,59685
35,045,NM,San Juan County,36821,36796,39928,43245,45971,46007,44155,46370,45901,47453
35,047,NM,San Miguel County,27972,28221,33773,31172,32558,31002,31762,31983,31285,34256
35,049,NM,Santa Fe County,43727,45786,50148,51601,55000,52220,48507,50234,50716,54005
35,051,NM,Sierra County,23821,23902,25013,23387,27580,26864,26240,28544,28029,32251
35,053,NM,Socorro County,26622,26994,29116,30225,32387,30729,31254,31371,32809,34924
35,055,NM,Taos County,29508,31100,32263,33409,36414,31660,32940,32521,29637,36289
35,057,NM,Torrance County,30347,31673,35553,34657,36419,33048,36588,33193,32952,38303
35,059,NM,Union County,29818,29869,31147,36651,34218,33442,33195,33206,33570,40666
35,061,NM,Valencia County,36955,38968,40800,38862,42970,41494,40552,41983,40159,44951
36,000,NY,New York,45343,49365,51340,53448,55980,54554,54047,55147,56357,57682
36,001,NY,Albany County,45870,49661,50801,52831,59245,54395,53783,56602,57951,57883
36,003,NY,Allegany County,33791,37004,38074,37954,40821,38828,41384,39900,41623,44231
36,005,NY,Bronx County,28173,29331,31498,34031,35108,32888,32674,32137,32510,34535
36,007,NY,Broome County,37089,36965,41328,43399,42619,43065,43920,43756,44709,47324
36,009,NY,Cattaraugus County,36168,37409,38774,40830,42549,38811,41266,39368,42822,43323
36,011,NY,Cayuga County,39454,41767,43654,45105,47308,47926,48453,47875,49412,51901
36,013,NY,Chautauqua County,34734,35581,37711,38926,39824,38203,39981,40782,41194,42382
36,015,NY,Chemung County,37201,38008,39928,40891,41909,43223,46130,47994,45193,48275
36,017,NY,Chenango County,36511,38521,39238,43083,42257,41515,41418,40693,42747,47448
36,019,NY,Clinton County,39935,43251,42536,45462,49988,45740,44193,49025,49198,49637
36,021,NY,Columbia County,43112,47131,50697,53214,51515,49795,50620,53500,52891,60665
36,023,NY,Cortland County,36586,39337,46275,40770,45174,42032,41903,44397,45781,49598
36,025,NY,Delaware County,34142,36080,36799,41862,39821,43340,40252,38208,41195,46208
36,027,NY,Dutchess County,56971,61411,65457,65847,68752,68891,68831,67153,66677,72733
36,029,NY,Erie County,42122,42006,42586,45129,48427,46739,46773,47505,50370,52201
36,031,NY,Essex County,37279,39161,40598,43132,44374,42924,42053,45668,45676,50251
36,033,NY,Franklin County,33956,36090,36627,39199,40643,40217,41062,40092,44697,46013
36,035,NY,Fulton County,36391,35624,38191,40259,45360,39467,39939,46976,43918,45601
36,037,NY,Genesee County,42512,43092,44268,48499,49133,49787,47387,45955,50476,44698
36,039,NY,Greene County,39197,43110,42038,44966,45628,45492,45070,45127,45773,53923
36,041,NY,Hamilton County,36503,36403,39556,42188,41882,43331,45474,43104,44957,49155
36,043,NY,Herkimer County,35239,37540,38601,38732,40106,40523,42876,40504,45137,45282
36,045,NY,Jefferson County,35546,39006,38729,42316,44263,42926,43448,45292,46008,49412
36,047,NY,Kings County,32339,37098,40266,41304,43172,42932,42047,42437,44850,47997
36,049,NY,Lewis County,35997,37135,39607,41587,41837,43741,41093,44097,46952,49864
36,051,NY,Livingston County,43479,46139,45845,49927,53326,50122,50094,50186,52549,55126
36,053,NY,Madison County,41358,44505,46481,50924,49853,51389,50270,49326,48220,54585
36,055,NY,Monroe County,46412,45987,47520,50050,51799,50283,49564,50247,50811,52891
36,057,NY,Montgomery County,35806,38172,39162,41869,41708,39541,40035,40160,41034,46462
36,059,NY,Nassau County,70747,79963,85537,89360,94856,92221,90294,91162,92543,97429
36,061,NY,New York County,45290,55561,59542,63704,68402,68295,63188,65833,66739,73292
36,063,NY,Niagara County,40118,43420,43827,44064,45545,42580,44006,45291,47548,49261
36,065,NY,Oneida County,37327,38110,40419,44082,45241,45663,46409,45957,45973,46554
36,067,NY,Onondaga County,43474,45162,46128,48807,50586,49886,50298,53394,52362,53483
36,069,NY,Ontario County,47004,47710,51008,54107,55339,52764,53137,52367,52774,59890
36,071,NY,Orange County,54771,61773,63551,64799,70345,68057,65512,65648,65761,70394
36,073,NY,Orleans County,38482,41136,46286,43029,46220,43360,44783,43870,45329,47777
36,075,NY,Oswego County,39185,41408,39794,44854,42493,45928,44371,43687,46487,49346
36,077,NY,Otsego County,36439,38853,41759,42572,41065,41157,42837,43563,47318,50297
36,079,NY,Putnam County,75514,80242,82058,84622,88929,83768,82585,87248,92950,96874
36,081,NY,Queens County,39649,47486,51024,52944,55599,54671,52486,53124,54373,57076
36,083,NY,Rensselaer County,45367,47457,52123,50840,54437,54262,51720,57059,59237,59601
36,085,NY,Richmond County,56519,62279,67290,66384,72557,65388,69163,69436,70295,71536
36,087,NY,Rockland County,67852,76456,76167,80620,84076,78218,79798,80765,81517,82776
36,089,NY,St. Lawrence County,34247,36553,38024,39035,40970,41627,40008,42609,41640,46717
36,091,NY,Saratoga County,55702,58402,57663,62607,63883,66634,65508,64298,66677,73345
36,093,NY,Schenectady County,44819,45461,51015,53182,53404,52675,52062,52283,54654,56780
36,095,NY,Schoharie County,37422,40793,45913,44524,46444,48640,47350,49610,47581,52893
36,097,NY,Schuyler County,37992,39367,41133,44511,45196,42442,46870,45986,46983,47888
36,099,NY,Seneca County,38617,41772,42058,43440,46364,44321,45961,45951,47297,48175
36,101,NY,Steuben County,37959,38832,41468,41519,43568,42764,45231,43834,46110,49085
36,103,NY,Suffolk County,65214,76697,76621,82961,85091,82984,81235,83360,85717,86468
36,105,NY,Sullivan County,39030,44678,44222,45555,45930,43384,43882,46161,46102,49787
36,107,NY,Tioga County,42346,45272,46535,49235,50493,48788,50043,51675,56891,55124
36,109,NY,Tompkins County,38890,41993,44572,44379,48537,45535,50156,49639,49159,53160
36,111,NY,Ulster County,43887,49854,51754,55589,54388,55285,51194,54060,56832,59781
36,113,NY,Warren County,42139,46413,45872,47043,48376,50017,50269,50807,52692,55932
36,115,NY,Washington County,39274,41804,43576,44043,46702,46140,46629,48555,49964,52204
36,117,NY,Wayne County,45417,48405,48230,51853,54578,49849,50213,51901,48991,53065
36,119,NY,Westchester County,63924,71472,75034,77097,79195,77057,76993,76728,77166,86051
36,121,NY,Wyoming County,41747,43101,47835,49050,48472,47376,46846,50192,48470,55323
36,123,NY,Yates County,37127,39573,41254,40924,41577,43140,43820,44776,43789,48962
37,000,NC,North Carolina,40863,40781,42721,44772,46574,43754,43417,44028,45195,46365
37,001,NC,Alamance County,39217,40675,41841,41922,43769,43103,41519,41371,41394,45125
37,003,NC,Alexander County,38970,40333,41986,42197,44460,40813,40441,39812,39655,49445
37,005,NC,Alleghany County,29144,31362,31737,32949,33824,33501,32210,32673,34046,39676
37,007,NC,Anson County,29320,30017,33434,33777,34012,32500,32268,32341,32339,36107
37,009,NC,Ashe County,31297,31853,31650,35288,35689,34056,31965,34333,34080,38235
37,011,NC,Avery County,31069,33188,33270,36068,36844,33919,35568,36071,34727,38169
37,013,NC,Beaufort County,32986,34765,35785,37343,38641,38829,38194,38248,38256,42202
37,015,NC,Bertie County,27040,26379,28071,28531,31375,29693,30586,29615,30414,34097
37,017,NC,Bladen County,28803,29488,30688,32376,29043,31248,31637,33138,32766,37256
37,019,NC,Brunswick County,39379,37921,45889,41891,46686,44891,44186,42685,48624,50866
37,021,NC,Buncombe County,37738,40247,41629,43405,43805,40979,42846,41551,43146,47989
37,023,NC,Burke County,35474,34430,38131,37320,37225,36177,38541,37719,38581,38817
37,025,NC,Cabarrus County,48446,50154,50285,51927,56747,52988,49355,50298,55531,58293
37,027,NC,Caldwell County,36748,37847,35897,39178,40966,35489,36860,34876,35127,37304
37,029,NC,Camden County,48365,47129,49737,55089,56424,55985,59522,57113,53563,65756
37,031,NC,Carteret County,40423,42615,44176,47064,49443,44036,43356,45507,48930,49208
37,033,NC,Caswell County,34113,36618,37682,37763,39693,34028,37115,38495,39615,40390
37,035,NC,Catawba County,41231,40017,42722,43618,43737,42100,41782,44339,42080,46741
37,037,NC,Chatham County,45610,48946,49582,53164,57677,57174,53958,53564,55371,60194
37,039,NC,Cherokee County,30177,30932,33249,35221,33645,33408,32963,32913,31370,37160
37,041,NC,Chowan County,33245,35035,36615,36575,38330,35944,36176,36231,37458,42850
37,043,NC,Clay County,32781,34137,36098,37419,38049,39298,35314,35143,36871,40710
37,045,NC,Cleveland County,35880,35906,37547,37411,39049,38304,38392,37390,38265,42576
37,047,NC,Columbus County,28652,27557,30760,32728,33329,33024,32518,31282,33765,37371
37,049,NC,Craven County,39141,40460,41827,44227,45747,41021,41791,47291,47087,47491
37,051,NC,Cumberland County,39035,39389,41197,42683,44658,41163,43356,43863,45110,46206
37,053,NC,Currituck County,47114,48654,50149,52893,55745,51997,53939,55665,54822,62587
37,055,NC,Dare County,46125,48036,50244,51748,55122,49565,50203,50393,51900,56384
37,057,NC,Davidson County,39766,40219,43303,43663,44136,43420,40618,41631,43824,42834
37,059,NC,Davie County,44581,45835,48051,49742,52408,49057,46957,50110,49984,52602
37,061,NC,Duplin County,31893,31248,33500,35040,36682,31026,34672,35587,36075,40694
37,063,NC,Durham County,44048,45489,46879,47885,51292,48770,48023,47007,50889,54629
37,065,NC,Edgecombe County,32193,29152,30286,34434,33346,32172,33146,32901,32002,35393
37,067,NC,Forsyth County,42491,45123,45904,46561,47318,45769,44443,43804,43049,48374
37,069,NC,Franklin County,40097,38867,41382,44683,46189,43359,45592,42269,42346,42159
37,071,NC,Gaston County,40356,37177,42941,42292,46265,40940,40332,40969,41614,44647
37,073,NC,Gates County,37934,39219,40234,43925,44737,42742,43010,41437,44273,51679
37,075,NC,Graham County,29609,28695,29400,32449,32835,30727,31863,33041,32883,36731
37,077,NC,Granville County,39322,43202,43975,44923,48468,46305,45828,48596,46303,52207
37,079,NC,Greene County,32203,33850,35840,35977,38530,38733,38428,35013,35050,41587
37,081,NC,Guilford County,42545,42539,44488,46510,47836,44386,42415,44229,43299,47949
37,083,NC,Halifax County,27549,28809,28778,29236,31495,29966,30861,31084,31253,35079
37,085,NC,Harnett County,36385,38272,40576,39649,43626,42792,40956,40617,44998,47670
37,087,NC,Haywood County,36213,36472,37146,39872,39042,40380,39987,40114,40022,42632
37,089,NC,Henderson County,40097,38582,42519,46872,46047,44408,43589,46165,45168,46885
37,091,NC,Hertford County,28226,29370,28926,30549,34131,31879,32410,31581,31861,36107
37,093,NC,Hoke County,34444,39248,37685,41452,40351,40838,43679,42908,44717,48032
37,095,NC,Hyde County,28152,31725,31445,32449,34868,33097,35206,35810,35301,40216
37,097,NC,Iredell County,44111,44868,45408,50500,50971,47979,46576,49902,49666,52567
37,099,NC,Jackson County,33909,37789,37162,38955,41506,37823,36741,37388,37049,44125
37,101,NC,Johnston County,44099,45342,46968,47773,52443,49501,46922,48380,48773,53503
